fabricante,modelo,ano,combustivel,hp,cilindros,tipo_transmissao,tracao,num_portas,categoria,tamanho,estilo,km_por_l_estrada,km_por_l_cidade,popularidade,preco_venda,label
Pontiac,Sunbird,1993,gasolina comum,110.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,32,22,210,2000,Pontiac Sunbird
Pontiac,Sunbird,1993,gasolina comum,110.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,32,22,210,2000,Pontiac Sunbird
Pontiac,Sunbird,1993,gasolina comum,110.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,22,210,2000,Pontiac Sunbird
Pontiac,Sunbird,1993,gasolina comum,110.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,22,210,2000,Pontiac Sunbird
Pontiac,Sunbird,1993,gasolina comum,110.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Conversível,32,22,210,2000,Pontiac Sunbird
Pontiac,Sunbird,1993,gasolina comum,140.0,6.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,26,17,210,2000,Pontiac Sunbird
Pontiac,Sunbird,1994,gasolina comum,110.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,22,210,2000,Pontiac Sunbird
Pontiac,Sunbird,1994,gasolina comum,110.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Conversível,32,22,210,2000,Pontiac Sunbird
Pontiac,Sunbird,1994,gasolina comum,110.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,32,22,210,2000,Pontiac Sunbird
Pontiac,Sunbird,1994,gasolina comum,140.0,6.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,26,17,210,2000,Pontiac Sunbird
Plymouth,Sundance,1992,gasolina comum,100.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,29,20,535,2000,Plymouth Sundance
Plymouth,Sundance,1992,gasolina comum,93.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,29,23,535,2000,Plymouth Sundance
Plymouth,Sundance,1992,gasolina comum,93.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,29,23,535,2000,Plymouth Sundance
Plymouth,Sundance,1992,gasolina comum,100.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,29,20,535,2000,Plymouth Sundance
Plymouth,Sundance,1992,gasolina comum,93.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,29,23,535,2000,Plymouth Sundance
Plymouth,Sundance,1992,gasolina comum,93.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,29,23,535,2000,Plymouth Sundance
Plymouth,Sundance,1993,gasolina comum,100.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,29,22,535,2000,Plymouth Sundance
Plymouth,Sundance,1993,gasolina comum,93.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,29,23,535,2000,Plymouth Sundance
Plymouth,Sundance,1993,gasolina comum,100.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,29,22,535,2000,Plymouth Sundance
Plymouth,Sundance,1993,gasolina comum,93.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,29,23,535,2000,Plymouth Sundance
Plymouth,Sundance,1994,gasolina comum,100.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,27,21,535,2000,Plymouth Sundance
Plymouth,Sundance,1994,gasolina comum,100.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,27,21,535,2000,Plymouth Sundance
Plymouth,Sundance,1994,gasolina comum,93.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,30,23,535,2000,Plymouth Sundance
Plymouth,Sundance,1994,gasolina comum,93.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,30,23,535,2000,Plymouth Sundance
Pontiac,Sunfire,2003,gasolina comum,140.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,30,22,210,14930,Pontiac Sunfire
Pontiac,Sunfire,2004,gasolina comum,140.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,33,23,210,10895,Pontiac Sunfire
Pontiac,Sunfire,2004,gasolina comum,140.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,33,23,210,14930,Pontiac Sunfire
Pontiac,Sunfire,2005,gasolina comum,140.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,32,23,210,15205,Pontiac Sunfire
Pontiac,Sunfire,2005,gasolina comum,140.0,4.0,MANUAL,tracao_dianteira,2.0,INDEFINIDO,compacto,Cupê,32,23,210,10895,Pontiac Sunfire
Ferrari,Superamerica,2005,gasolina premium,532.0,12.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Conversível,15,9,2774,281170,Ferrari Superamerica
Ferrari,Superamerica,2005,gasolina premium,532.0,12.0,AUTOMATIZADO,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Conversível,16,9,2774,294080,Ferrari Superamerica
Bentley,Supersports Convertible ISR,2013,flex,631.0,12.0,AUTOMATICO,quatro_por_quatro AWD,2.0,"Exotico,Flex,Audio de Fabrica,Luxo,Alta-Performance",regular,Conversível,19,12,520,291900,Bentley Supersports Convertible ISR
Toyota,Supra,1996,gasolina comum,320.0,6.0,AUTOMATICO,tracao_traseira,2.0,Performance,compacto,Cupê,22,16,2031,18255,Toyota Supra
Toyota,Supra,1996,gasolina comum,220.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,16,2031,14977,Toyota Supra
Toyota,Supra,1997,gasolina comum,320.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,15,2031,22001,Toyota Supra
Toyota,Supra,1997,gasolina comum,220.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,16,2031,17320,Toyota Supra
Toyota,Supra,1998,gasolina comum,225.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,17,2031,20596,Toyota Supra
Toyota,Supra,1998,gasolina comum,320.0,6.0,MANUAL,tracao_traseira,2.0,Performance,compacto,Cupê,22,15,2031,25279,Toyota Supra
Subaru,SVX,1995,gasolina comum,230.0,6.0,AUTOMATICO,quatro_por_quatro AWD,2.0,Performance,compacto,Cupê,23,15,640,2000,Subaru SVX
Subaru,SVX,1995,gasolina comum,230.0,6.0,AUTOMATICO,tracao_dianteira,2.0,Performance,compacto,Cupê,23,15,640,2000,Subaru SVX
Subaru,SVX,1995,gasolina comum,230.0,6.0,AUTOMATICO,quatro_por_quatro AWD,2.0,Performance,compacto,Cupê,23,15,640,2230,Subaru SVX
Subaru,SVX,1995,gasolina comum,230.0,6.0,AUTOMATICO,tracao_dianteira,2.0,Performance,compacto,Cupê,23,15,640,2000,Subaru SVX
Subaru,SVX,1996,gasolina comum,230.0,6.0,AUTOMATICO,quatro_por_quatro AWD,2.0,Performance,compacto,Cupê,22,15,640,2472,Subaru SVX
Subaru,SVX,1996,gasolina comum,230.0,6.0,AUTOMATICO,quatro_por_quatro AWD,2.0,Performance,compacto,Cupê,22,15,640,2283,Subaru SVX
Subaru,SVX,1997,gasolina comum,230.0,6.0,AUTOMATICO,quatro_por_quatro AWD,2.0,Performance,compacto,Cupê,22,15,640,2749,Subaru SVX
Subaru,SVX,1997,gasolina comum,230.0,6.0,AUTOMATICO,quatro_por_quatro AWD,2.0,Performance,compacto,Cupê,22,15,640,2512,Subaru SVX
Suzuki,Swift,1999,gasolina comum,79.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,39,33,481,2000,Suzuki Swift
Suzuki,Swift,2000,gasolina comum,79.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,38,31,481,2000,Suzuki Swift
Suzuki,Swift,2000,gasolina comum,79.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,38,31,481,2000,Suzuki Swift
Suzuki,Swift,2001,gasolina comum,79.0,4.0,AUTOMATICO,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,31,26,481,9949,Suzuki Swift
Suzuki,Swift,2001,gasolina comum,79.0,4.0,AUTOMATICO,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,31,26,481,10949,Suzuki Swift
Suzuki,Swift,2001,gasolina comum,79.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,38,31,481,9299,Suzuki Swift
Suzuki,Swift,2001,gasolina comum,79.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,38,31,481,10299,Suzuki Swift
Suzuki,SX4,2011,gasolina comum,150.0,4.0,MANUAL,tracao_dianteira,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,22,481,16599,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,148.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,29,23,481,19349,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,23,481,17099,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,150.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,22,481,16999,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,23,481,17849,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,150.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,23,481,16479,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,23,481,18999,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,150.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,22,481,18249,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,150.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,33,23,481,13499,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,23,481,17799,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,150.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,33,23,481,15195,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,23,481,18299,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,150.0,4.0,MANUAL,tracao_dianteira,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,22,481,17099,Suzuki SX4
Suzuki,SX4,2011,gasolina comum,148.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,29,23,481,18599,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,150.0,4.0,MANUAL,tracao_dianteira,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,22,481,16799,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,148.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,29,23,481,18875,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,148.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,29,23,481,19649,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,23,481,17999,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,25,481,18199,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,25,481,17399,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,150.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,33,23,481,13699,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,23,481,18499,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,150.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,33,23,481,15495,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,150.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,22,481,18549,Suzuki SX4
Suzuki,SX4,2012,gasolina comum,150.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,22,481,16999,Suzuki SX4
Suzuki,SX4,2013,gasolina comum,150.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,22,481,19349,Suzuki SX4
Suzuki,SX4,2013,gasolina comum,150.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,22,481,16999,Suzuki SX4
Suzuki,SX4,2013,gasolina comum,148.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,29,23,481,19175,Suzuki SX4
Suzuki,SX4,2013,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,32,25,481,17849,Suzuki SX4
Suzuki,SX4,2013,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Hatch",compacto,4dr Hatchback,30,23,481,18349,Suzuki SX4
Suzuki,SX4,2013,gasolina comum,148.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,30,23,481,18799,Suzuki SX4
Suzuki,SX4,2013,gasolina comum,148.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Hatch",compacto,4dr Hatchback,29,23,481,20449,Suzuki SX4
Suzuki,SX4,2013,gasolina comum,150.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,33,23,481,15845,Suzuki SX4
GMC,Syclone,1991,gasolina comum,280.0,6.0,AUTOMATICO,quatro_por_quatro AWD,2.0,"Audio de Fabrica,Performance",compacto,Pickup Cabine Normal,16,13,549,5667,GMC Syclone
Toyota,T100,1996,gasolina comum,190.0,6.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,20,15,2031,2563,Toyota T100
Toyota,T100,1996,gasolina comum,190.0,6.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,18,15,2031,2922,Toyota T100
Toyota,T100,1996,gasolina comum,190.0,6.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,20,15,2031,2506,Toyota T100
Toyota,T100,1996,gasolina comum,150.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,grande,Pickup Cabine Normal,22,18,2031,2141,Toyota T100
Toyota,T100,1996,gasolina comum,190.0,6.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,18,15,2031,2802,Toyota T100
Toyota,T100,1997,gasolina comum,190.0,6.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,17,15,2031,3143,Toyota T100
Toyota,T100,1997,gasolina comum,190.0,6.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,19,15,2031,2806,Toyota T100
Toyota,T100,1997,gasolina comum,150.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,grande,Pickup Cabine Normal,22,17,2031,2348,Toyota T100
Toyota,T100,1997,gasolina comum,190.0,6.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,17,15,2031,3042,Toyota T100
Toyota,T100,1997,gasolina comum,190.0,6.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,19,15,2031,2767,Toyota T100
Toyota,T100,1998,gasolina comum,150.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,grande,Pickup Cabine Normal,22,17,2031,2540,Toyota T100
Toyota,T100,1998,gasolina comum,190.0,6.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,19,15,2031,3058,Toyota T100
Toyota,T100,1998,gasolina comum,190.0,6.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,18,15,2031,3586,Toyota T100
Toyota,T100,1998,gasolina comum,190.0,6.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,18,15,2031,3480,Toyota T100
Toyota,T100,1998,gasolina comum,190.0,6.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,grande,Pickup Cabine Extendida,19,15,2031,3214,Toyota T100
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,19,15,2031,27355,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,159.0,4.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,24,19,2031,23075,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,21,16,2031,27235,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,159.0,4.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,20,18,2031,24800,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,159.0,4.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,24,19,2031,21865,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,19,15,2031,35725,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,159.0,4.0,MANUAL,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,25,21,2031,20965,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,159.0,4.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,24,19,2031,23625,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,21,16,2031,37615,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,21,17,2031,25060,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,21,17,2031,23960,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,19,15,2031,26355,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,21,16,2031,36705,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,19,15,2031,36635,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,21,16,2031,28235,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,21,16,2031,28735,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,159.0,4.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,24,19,2031,22525,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,236.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,21,17,2031,25560,Toyota Tacoma
Toyota,Tacoma,2015,gasolina comum,159.0,4.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,21,18,2031,25700,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,159.0,4.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,21,19,2031,25185,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,18,2031,29275,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,159.0,4.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,23,19,2031,23660,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,18,2031,34700,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,18,2031,31420,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,18,2031,34090,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,24,19,2031,30025,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,23,18,2031,33310,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,159.0,4.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,19,2031,26635,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,20,17,2031,31680,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,20,17,2031,32460,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,18,2031,34090,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,24,19,2031,27355,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,23,18,2031,33310,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,24,19,2031,35105,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,18,2031,31920,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,18,2031,38180,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,24,19,2031,28345,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,24,19,2031,31125,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,159.0,4.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,22,19,2031,26735,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,24,19,2031,31625,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,159.0,4.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,22,19,2031,28820,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,21,17,2031,32460,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,24,19,2031,28845,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,23,18,2031,30530,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,24,19,2031,31125,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,159.0,4.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,23,19,2031,25745,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,159.0,4.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,19,2031,24490,Toyota Tacoma
Toyota,Tacoma,2016,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,18,2031,34700,Toyota Tacoma
Toyota,Tacoma,2017,gasolina comum,278.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,23,18,2031,35315,Toyota Tacoma
Toyota,Tacoma,2017,gasolina comum,278.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,20,17,2031,33075,Toyota Tacoma
Toyota,Tacoma,2017,gasolina comum,278.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Dupla,20,17,2031,40760,Toyota Tacoma
Toyota,Tacoma,2017,gasolina comum,159.0,4.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,Pickup Cabine Extendida,21,19,2031,25645,Toyota Tacoma
